,distance,patent_number
18040,0.0,10343056
18045,0.0,10343054
3805,0.0,10347031
18050,0.0,10343053
18055,0.0,10343045
3800,0.0,10347032
18060,0.0,10343015
18065,0.0,10343006
18070,0.0,10342962
18075,0.0,10342953
3795,0.0,10347034
18080,0.0,10342925
18085,0.0,10342924
18090,0.0,10342923
18095,0.0,10342922
18100,0.0,10342921
3785,0.0,10347037
18105,0.0,10342915
18110,0.0,10342737
3780,0.0,10347038
18115,0.0,10342735
18120,0.0,10342634
18130,0.0,10342575
3775,0.0,10347039
18135,0.0,10342541
18140,0.0,10342508
17850,0.0,10338220
3900,0.0,10346994
17845,0.0,10345450
17605,0.0,10346659
17615,0.0,10346657
4026,0.0,10346928
4025,0.0,10346928
17620,0.0,10346656
4020,0.0,10346929
4016,0.0,10346930
4015,0.0,10346930
17625,0.0,10346655
4011,0.0,10346932
4010,0.0,10346932
17630,0.0,10346654
17631,0.0,10346654
17635,0.0,10346653
17640,0.0,10346652
4005,0.0,10346933
17645,0.0,10346651
17650,0.0,10346650
17655,0.0,10346649
17656,0.0,10346649
4000,0.0,10346937
17660,0.0,10346648
17665,0.0,10346647
17670,0.0,10346624
3995,0.0,10346941
17595,0.0,10346671
17671,0.0,10346624
17590,0.0,10346674
17585,0.0,10346683
4080,0.0,10346878
17510,0.0,10346797
17515,0.0,10346795
17520,0.0,10346794
4075,0.0,10346883
17521,0.0,10346794
17525,0.0,10346792
17530,0.0,10346790
4070,0.0,10346884
17535,0.0,10346759
17540,0.0,10346737
17545,0.0,10346734
17550,0.0,10346733
4065,0.0,10346886
17555,0.0,10346732
17560,0.0,10346723
17565,0.0,10346704
17570,0.0,10346702
4055,0.0,10346893
17575,0.0,10346696
4050,0.0,10346895
17580,0.0,10346684
4045,0.0,10346901
4041,0.0,10346923
4040,0.0,10346923
4035,0.0,10346926
17675,0.0,10346604
17680,0.0,10346603
3990,0.0,10346942
3940,0.0,10346956
17785,0.0,10345803
17786,0.0,10345803
3935,0.0,10346963
17790,0.0,10345781
17795,0.0,10345779
3930,0.0,10346974
17800,0.0,10345777
17801,0.0,10345777
17802,0.0,10345777
3925,0.0,10346979
17805,0.0,10345716
17810,0.0,10345668
3920,0.0,10346984
17815,0.0,10345661
3916,0.0,10346985
3915,0.0,10346985
17820,0.0,10345630
3910,0.0,10346986
17825,0.0,10345625
17830,0.0,10345588
3906,0.0,10346991
3905,0.0,10346991
17835,0.0,10345526
17840,0.0,10345452
17775,0.0,10345810
17770,0.0,10345843
3945,0.0,10346953
17765,0.0,10345909
3985,0.0,10346943
17685,0.0,10346591
17686,0.0,10346591
17690,0.0,10346590
3980,0.0,10346944
17695,0.0,10346541
3975,0.0,10346945
17696,0.0,10346541
17700,0.0,10346529
17705,0.0,10346497
3970,0.0,10346946
17710,0.0,10346454
17505,0.0,10346800
17711,0.0,10353937
17720,0.0,10346377
3965,0.0,10346947
17725,0.0,10346226
17730,0.0,10346166
17735,0.0,10346015
17740,0.0,10346006
17745,0.0,10346003
3955,0.0,10346950
17750,0.0,10345987
17755,0.0,10345986
17760,0.0,10345959
3950,0.0,10346952
17715,0.0,10346418
4470,0.0,10257849
17085,0.0,10348405
17081,0.0,10348419
5041,0.0,10177831
5040,0.0,10135515
16420,0.0,10352498
16425,0.0,10352496
16430,0.0,10352299
5030,0.0,10136053
5028,0.0,10136198
5027,0.0,9756402
5026,0.0,10277964
5025,0.0,9888300
16435,0.0,10352287
16440,0.0,10352165
5020,0.0,10136287
16445,0.0,10352144
16450,0.0,10352088
5015,0.0,10136429
5011,0.0,10140863
5010,0.0,9520062
16455,0.0,10352087
16460,0.0,10352067
5005,0.0,10141974
16465,0.0,10352003
16466,0.0,10352039
4995,0.0,10142734
4990,0.0,10142767
16415,0.0,10352502
16467,0.0,10323360
16410,0.0,10352564
5046,0.0,9557992
16335,0.0,10352921
5085,0.0,10123154
16340,0.0,10352920
16345,0.0,10352883
16350,0.0,10352847
16355,0.0,10352779
16360,0.0,10352759
16365,0.0,10352732
5075,0.0,10123375
16370,0.0,10352708
16375,0.0,10352704
16380,0.0,10352696
5070,0.0,10129085
5065,0.0,10129841
16390,0.0,10352689
5060,0.0,10129927
5057,0.0,10131042
5056,0.0,10213908
5055,0.0,10131043
5052,0.0,10131042
5051,0.0,10213908
5050,0.0,10131043
16395,0.0,10352680
16400,0.0,10352671
16405,0.0,10352602
5045,0.0,10133569
5090,0.0,9525525
16470,0.0,10352003
16472,0.0,10323360
16550,0.0,10351100
16555,0.0,10351060
16560,0.0,10351055
4930,0.0,RE47158
16565,0.0,10351054
16570,0.0,10351044
16571,0.0,10343589
4925,0.0,10157042
16572,0.0,10343589
4920,0.0,10158368
16575,0.0,10351009
16580,0.0,10350757
4915,0.0,10158985
16585,0.0,10350679
16590,0.0,10350601
16595,0.0,10350525
4910,0.0,10159015
16600,0.0,10350504
16605,0.0,10350494
4906,0.0,10159055
4905,0.0,9712229
16615,0.0,10350481
4900,0.0,10162596
4895,0.0,10163135
16620,0.0,10350455
4935,0.0,9763254
16471,0.0,10352039
4936,0.0,10154498
4940,0.0,10153935
4985,0.0,10146712
16475,0.0,10323290
16476,0.0,10351919
16480,0.0,10351917
16485,0.0,10351630
4980,0.0,10148453
4975,0.0,10148558
16490,0.0,10351400
16495,0.0,10351399
4971,0.0,10149271
4970,0.0,9844017
4965,0.0,10149313
16500,0.0,10351392
16505,0.0,10351356
4960,0.0,10149340
16510,0.0,10351346
16515,0.0,10351320
4956,0.0,10188296
4955,0.0,10149616
4950,0.0,10152285
16520,0.0,10351318
16525,0.0,10351285
4945,0.0,10153654
16530,0.0,10351262
16540,0.0,10351154
16545,0.0,10351111
5091,0.0,10122504
16330,0.0,10352923
5095,0.0,10122434
16071,0.0,10354180
16075,0.0,10354179
5235,0.0,10091310
16076,0.0,10354180
16080,0.0,10354178
16085,0.0,10354139
16090,0.0,10354137
5230,0.0,10091630
5228,0.0,9763115
5227,0.0,10341886
5226,0.0,10091671
5225,0.0,10341886
16100,0.0,10354120
16105,0.0,10354108
16106,0.0,10331927
5220,0.0,10091765
5215,0.0,10091811
16110,0.0,10354103
16115,0.0,10354102
5206,0.0,10097195
5205,0.0,9762256
16120,0.0,10354101
16125,0.0,10354100
16130,0.0,10354090
5200,0.0,10097314
16070,0.0,10354179
16140,0.0,10354079
16065,0.0,10354214
16060,0.0,10354216
5285,0.0,9406125
15995,0.0,10354301
5280,0.0,10075831
5277,0.0,10075968
5276,0.0,9814059
5275,0.0,9497797
16000,0.0,10354291
16005,0.0,10354269
16010,0.0,10354268
5270,0.0,10078126
5265,0.0,10080184
16015,0.0,10354267
16020,0.0,10354266
5261,0.0,10082681
5260,0.0,9612440
16025,0.0,10354258
5255,0.0,10083184
16030,0.0,10354239
16035,0.0,10354232
5250,0.0,10085170
16040,0.0,10354230
16045,0.0,10354222
5245,0.0,10085230
16050,0.0,10354221
16055,0.0,10354217
5240,0.0,10085261
16145,0.0,10354063
16150,0.0,10354059
5195,0.0,10097931
16220,0.0,10353625
5140,0.0,10110855
16225,0.0,10353622
5135,0.0,10111173
16230,0.0,10353561
16235,0.0,10353559
5130,0.0,10111272
16240,0.0,10353536
16255,0.0,10353483
5125,0.0,10112581
5120,0.0,10114423
16260,0.0,10353480
16265,0.0,10353474
16270,0.0,10353459
16275,0.0,10353429
5110,0.0,10118106
16285,0.0,10353388
16290,0.0,10353384
16295,0.0,10353359
5105,0.0,10121478
16300,0.0,10353221
16305,0.0,10353219
5100,0.0,10122138
16310,0.0,10353080
16315,0.0,10353061
16215,0.0,10353645
16210,0.0,10353648
5145,0.0,10110332
5150,0.0,10108394
16155,0.0,10354058
5190,0.0,10097948
16160,0.0,10354051
5186,0.0,9386496
5185,0.0,10098118
16165,0.0,10354014
16170,0.0,10353982
5180,0.0,10103792
16175,0.0,10353980
16180,0.0,10353939
16185,0.0,10346454
5175,0.0,10103796
4892,0.0,9967646
16186,0.0,10353937
5172,0.0,10103930
5171,0.0,9386620
5170,0.0,9642176
5166,0.0,9788117
5165,0.0,10104474
5160,0.0,10104531
5156,0.0,10034329
5155,0.0,10104680
16190,0.0,10353910
16195,0.0,10353847
16200,0.0,10353764
16205,0.0,10353684
5173,0.0,9843471
4891,0.0,10313775
4890,0.0,10165346
16625,0.0,10350453
16915,0.0,10349136
16916,0.0,10349136
4635,0.0,10218853
4630,0.0,10219183
16920,0.0,10349128
4625,0.0,10220314
4623,0.0,9848174
4622,0.0,9950435
4621,0.0,10220529
4620,0.0,9950434
16925,0.0,10349122
4616,0.0,10222828
4615,0.0,9412002
4610,0.0,10224039
4605,0.0,10224946
4603,0.0,9444485
4602,0.0,10224948
4601,0.0,9793915
4600,0.0,9966968
16935,0.0,10349090
16936,0.0,10349090
4591,0.0,9913116
4590,0.0,10225701
16945,0.0,10349012
16950,0.0,10349001
16910,0.0,10349138
4580,0.0,10230504
4640,0.0,10218824
16906,0.0,10349147
4686,0.0,10205515
4685,0.0,9461735
4681,0.0,10205612
4680,0.0,9887861
16866,0.0,10349237
4676,0.0,9838651
4675,0.0,10205914
16870,0.0,10349224
16875,0.0,10349221
16880,0.0,10349215
4670,0.0,10209340
4665,0.0,10212569
16885,0.0,10349210
16886,0.0,10349210
16890,0.0,10349200
4660,0.0,10212623
16895,0.0,10349156
16900,0.0,10349152
16901,0.0,10349152
4655,0.0,10212630
4652,0.0,10131042
4651,0.0,10213908
4650,0.0,10131043
16902,0.0,10349152
16905,0.0,10349147
4645,0.0,10218408
16951,0.0,10349001
16955,0.0,10348973
4575,0.0,10230561
17037,0.0,10348708
4520,0.0,10248215
17040,0.0,10348695
17045,0.0,10348679
4515,0.0,10250272
4512,0.0,9749087
4511,0.0,9985740
4510,0.0,10250355
17050,0.0,10348664
17055,0.0,10348662
17056,0.0,10348662
17060,0.0,10348590
17061,0.0,10348590
17065,0.0,10348540
17070,0.0,10348488
17071,0.0,10348488
4500,0.0,10251121
4495,0.0,10256881
4490,0.0,10256933
17075,0.0,10348451
4485,0.0,10256952
4481,0.0,10257645
4480,0.0,9723439
4475,0.0,10257666
17080,0.0,10348419
17036,0.0,10348708
17035,0.0,10348708
17030,0.0,10348726
4530,0.0,10244468
16960,0.0,10348972
4570,0.0,10231126
16965,0.0,10348970
16970,0.0,10348959
4565,0.0,10235007
4560,0.0,10235114
16971,0.0,10348959
16975,0.0,10348948
16980,0.0,10348946
4556,0.0,10235850
4555,0.0,10013858
16981,0.0,10348946
4687,0.0,10069561
16985,0.0,10348888
16990,0.0,10348885
4545,0.0,10243630
16995,0.0,10348884
16996,0.0,10348884
17000,0.0,10348882
17005,0.0,10348793
4540,0.0,10244018
17010,0.0,10348790
17011,0.0,10348790
4535,0.0,10244241
17015,0.0,10348786
17020,0.0,10348763
4550,0.0,10237691
6911,0.0,10277964
4688,0.0,9948382
4690,0.0,10204811
16710,0.0,10349881
16715,0.0,10349876
4831,0.0,10177831
4830,0.0,10135515
16720,0.0,10349864
4826,0.0,10178133
4825,0.0,9729580
16725,0.0,10349860
16730,0.0,10349834
4817,0.0,9887753
4816,0.0,9484991
4815,0.0,10181886
16735,0.0,10349817
16745,0.0,10349747
4810,0.0,10182319
4805,0.0,10182326
4800,0.0,10182327
16750,0.0,10349686
4796,0.0,9693349
4795,0.0,10182437
4790,0.0,10182446
16755,0.0,10349680
16756,0.0,10349681
4785,0.0,10183837
4781,0.0,10185535
4835,0.0,9479233
4780,0.0,9294158
4836,0.0,9768841
16700,0.0,10349927
16635,0.0,10350365
4885,0.0,10167445
16640,0.0,10350344
16645,0.0,10350343
16650,0.0,10350312
4880,0.0,10168775
4875,0.0,10168971
4871,0.0,10171149
4870,0.0,9621248
16655,0.0,10350138
16660,0.0,10350116
4865,0.0,10171434
16665,0.0,10350024
4862,0.0,10171979
4861,0.0,9949065
4860,0.0,10299098
16670,0.0,10350017
16675,0.0,10350008
16680,0.0,10349995
4855,0.0,10172146
4850,0.0,10172169
16685,0.0,10349981
4845,0.0,10175848
16690,0.0,10349977
16695,0.0,10349968
4837,0.0,10177825
16757,0.0,10342263
16758,0.0,10349679
16760,0.0,10349680
16810,0.0,10349377
4731,0.0,10194506
4730,0.0,9949344
16815,0.0,10349370
16816,0.0,10349370
4725,0.0,10198242
16820,0.0,10349321
16821,0.0,10349321
16825,0.0,10349285
16826,0.0,10349285
4720,0.0,10200072
16830,0.0,10349277
16831,0.0,10349277
4717,0.0,9654604
4716,0.0,9813530
4715,0.0,10200515
4705,0.0,10200964
16835,0.0,10349255
16840,0.0,10349252
16845,0.0,10349250
4700,0.0,10201004
16850,0.0,10349248
16855,0.0,10349246
16860,0.0,10349245
16865,0.0,10349237
16805,0.0,10349379
16801,0.0,10349418
4735,0.0,10194477
4740,0.0,10194461
16761,0.0,10349681
4775,0.0,10187017
16762,0.0,10342263
16763,0.0,10349679
4771,0.0,10188193
4770,0.0,9955769
16765,0.0,10349680
16766,0.0,10349681
16767,0.0,10342263
4766,0.0,10188296
4765,0.0,10149616
16768,0.0,10349679
4689,0.0,9806796
16770,0.0,10349632
4760,0.0,10192859
16780,0.0,10349527
4755,0.0,10193654
16785,0.0,10349525
16790,0.0,10349494
4750,0.0,10194297
16795,0.0,10349429
4747,0.0,9894482
4746,0.0,9282546
4745,0.0,10194431
16800,0.0,10349418
4741,0.0,9775170
16775,0.0,10349618
6912,0.0,9756402
6913,0.0,10136198
6915,0.0,9756115
11955,0.0,9749845
11960,0.0,9749815
9371,0.0,10264500
9370,0.0,10313948
9365,0.0,10314001
9360,0.0,10318759
9356,0.0,10319162
9355,0.0,10319162
11965,0.0,9423263
11966,0.0,9749808
9350,0.0,10320455
11970,0.0,9854402
11971,0.0,9883360
11972,0.0,10341808
9345,0.0,10320613
11973,0.0,9654921
9341,0.0,9853883
9340,0.0,10320657
11974,0.0,9854394
11975,0.0,9749784
11976,0.0,9749784
11980,0.0,9749410
9335,0.0,10320901
11985,0.0,9749290
11990,0.0,9749224
11952,0.0,9749979
9330,0.0,10321422
9375,0.0,9854402
9377,0.0,10341808
9428,0.0,9654921
9427,0.0,10341808
9426,0.0,9883360
9425,0.0,9854402
11920,0.0,9761137
9420,0.0,10304331
9415,0.0,10305779
9410,0.0,10305809
9407,0.0,9841494
9406,0.0,10310053
9405,0.0,10310053
11925,0.0,9761132
11930,0.0,9760243
11935,0.0,9758092
9400,0.0,10310931
11936,0.0,10093223
9390,0.0,10311633
11940,0.0,9756549
11945,0.0,9753864
11950,0.0,10104632
11951,0.0,9565549
9385,0.0,10311728
9380,0.0,10313401
9379,0.0,9854394
9378,0.0,9654921
9376,0.0,9883360
9429,0.0,9854394
11995,0.0,9747663
9326,0.0,10324982
12070,0.0,9730017
12071,0.0,9417691
12075,0.0,9729541
9281,0.0,10331627
9280,0.0,9465820
12080,0.0,9729430
12085,0.0,9729416
9275,0.0,10331898
9270,0.0,10331957
9266,0.0,9679336
9265,0.0,10332218
9260,0.0,10332309
12100,0.0,9727879
12105,0.0,9727751
9255,0.0,10333604
12110,0.0,9723653
12115,0.0,9723538
9250,0.0,10333823
12120,0.0,9723463
9245,0.0,10333839
12125,0.0,9723342
12130,0.0,9559750
12131,0.0,9722909
9240,0.0,10333888
12132,0.0,9590896
9285,0.0,10331583
9327,0.0,9767220
12065,0.0,9734321
9290,0.0,10327202
9325,0.0,9405822
12000,0.0,9746551
12005,0.0,9743313
12010,0.0,9743150
12015,0.0,9736651
12020,0.0,9736650
9315,0.0,10325373
12025,0.0,9736647
12030,0.0,9854402
12031,0.0,9883360
9311,0.0,10326295
9310,0.0,10326295
12032,0.0,10341808
12033,0.0,9654921
12034,0.0,9854394
9305,0.0,10326617
9301,0.0,9979615
9300,0.0,10326673
12040,0.0,9736286
12045,0.0,9736056
9296,0.0,9621523
9295,0.0,10326741
12050,0.0,9735862
12055,0.0,9734480
9291,0.0,9838942
12060,0.0,9734457
9430,0.0,10298838
11915,0.0,9762462
11910,0.0,9762954
9610,0.0,10257582
11710,0.0,9848345
11711,0.0,9794808
9605,0.0,10257698
11720,0.0,9794210
11725,0.0,9794179
11726,0.0,9516025
9600,0.0,10263718
9595,0.0,10263863
9590,0.0,10264003
11730,0.0,9794162
11735,0.0,9794113
11740,0.0,9793948
9586,0.0,10264500
9585,0.0,10313948
11745,0.0,9792432
11750,0.0,9792381
11755,0.0,9792252
9580,0.0,10264525
11760,0.0,9788329
11765,0.0,9787759
11770,0.0,9787628
11771,0.0,10142281
9575,0.0,10264968
11775,0.0,9787616
9615,0.0,10257183
9570,0.0,10265022
9616,0.0,9660975
9620,0.0,10257029
11636,0.0,9817871
9665,0.0,10242035
11640,0.0,9817654
11645,0.0,9815476
11650,0.0,9813406
9660,0.0,10242288
11655,0.0,9813331
9655,0.0,10243832
11660,0.0,9811567
11661,0.0,9817871
9650,0.0,10243999
11665,0.0,9810538
9646,0.0,10244353
9645,0.0,9668087
11670,0.0,9807080
9640,0.0,10249298
11675,0.0,9806718
11680,0.0,9803986
9635,0.0,10251083
11685,0.0,9801215
9630,0.0,10255604
11690,0.0,9800506
9625,0.0,10255807
11695,0.0,9800493
11700,0.0,9798586
11705,0.0,9794981
9565,0.0,10267639
9560,0.0,10268756
11780,0.0,9785785
11855,0.0,9773345
9486,0.0,9516141
9485,0.0,10284689
9481,0.0,9661551
9480,0.0,10285112
9475,0.0,10285208
11860,0.0,9769871
9470,0.0,10289940
11865,0.0,9769821
9465,0.0,10291474
11870,0.0,9769760
11875,0.0,9769641
9460,0.0,10291480
9455,0.0,10291587
11885,0.0,9769124
9445,0.0,10296516
11890,0.0,10140861
11891,0.0,9767687
11895,0.0,9405822
9440,0.0,10296795
11896,0.0,10324982
11897,0.0,9767220
9435,0.0,10298542
11905,0.0,10005427
11906,0.0,9764712
11852,0.0,9774410
11851,0.0,10063331
11850,0.0,9900119
11845,0.0,9774522
11790,0.0,9785149
9555,0.0,10268775
11795,0.0,9784843
11800,0.0,9781724
9551,0.0,9900169
9550,0.0,10270606
11805,0.0,9779112
9545,0.0,10274329
9540,0.0,10274330
11810,0.0,9779102
9535,0.0,10277280
11815,0.0,9778060
9235,0.0,10334529
9530,0.0,10277290
9525,0.0,10277438
11825,0.0,9776587
9520,0.0,10277476
9515,0.0,10277479
9511,0.0,10277618
9510,0.0,10116679
11830,0.0,9775009
11840,0.0,9774534
9501,0.0,10278028
9500,0.0,9712978
9496,0.0,10281285
9495,0.0,10060751
11820,0.0,9778050
9670,0.0,10237079
9232,0.0,10338553
9230,0.0,10338553
12416,0.0,9679336
8895,0.0,9320010
8891,0.0,10039123
8890,0.0,9320054
8885,0.0,9324144
12420,0.0,9679064
12425,0.0,9678660
8881,0.0,9712284
8880,0.0,9325455
12430,0.0,9674698
12435,0.0,9674207
8865,0.0,9326119
8860,0.0,9326273
12440,0.0,9673858
8855,0.0,9326315
8850,0.0,9330459
12445,0.0,9978170
12446,0.0,9672659
12450,0.0,9672332
8845,0.0,9331892
8835,0.0,9332126
12455,0.0,9671229
12460,0.0,10098053
12461,0.0,9668195
8830,0.0,9332384
8900,0.0,9319981
12465,0.0,9668193
8905,0.0,9318908
12410,0.0,9680565
8960,0.0,9307416
12345,0.0,9697051
12350,0.0,9696903
8955,0.0,9307573
12355,0.0,9696884
8950,0.0,9311656
8946,0.0,9311772
8945,0.0,9640035
12360,0.0,9694747
12365,0.0,9694156
12370,0.0,10064233
12371,0.0,9693375
12375,0.0,9693201
12380,0.0,9692644
12385,0.0,9692544
8930,0.0,9313313
12390,0.0,9689680
8925,0.0,9313666
12395,0.0,9922196
12396,0.0,9686312
12400,0.0,9684773
8920,0.0,9313754
12405,0.0,9684081
8915,0.0,9317155
8910,0.0,9318017
12415,0.0,10332218
12340,0.0,9697175
12470,0.0,9668087
8825,0.0,9332415
8760,0.0,9345038
12542,0.0,10341808
12543,0.0,9654921
12544,0.0,9854394
12545,0.0,9654911
8755,0.0,9350520
8751,0.0,9386257
8750,0.0,9350932
12546,0.0,9992627
12550,0.0,9654509
8740,0.0,9351230
12555,0.0,9654478
12556,0.0,9419981
12557,0.0,10178104
8735,0.0,9351301
12560,0.0,9654389
8730,0.0,9351313
8725,0.0,9351322
12565,0.0,10003397
12566,0.0,9654200
8720,0.0,9351330
12570,0.0,9652720
12575,0.0,9651984
8716,0.0,9504133
8715,0.0,9351381
12541,0.0,9883360
12471,0.0,10244353
12540,0.0,9854402
8765,0.0,9876892
12475,0.0,9667716
12480,0.0,10097469
12481,0.0,9667536
8815,0.0,9332538
12485,0.0,9667501
12490,0.0,9979545
12491,0.0,9667423
8810,0.0,9332563
8805,0.0,9332587
12495,0.0,9665648
12500,0.0,9664527
12505,0.0,10285112
12506,0.0,9661551
8800,0.0,9336784
12510,0.0,9661453
8795,0.0,9337859
8785,0.0,9338635
12515,0.0,9661451
8780,0.0,9338638
12520,0.0,10257183
12521,0.0,9660975
12525,0.0,9660969
8775,0.0,9338659
12530,0.0,9660879
8766,0.0,9344966
12535,0.0,9660837
8965,0.0,9307409
12335,0.0,9698864
8970,0.0,9307350
9185,0.0,10341930
12155,0.0,9721003
9181,0.0,10342059
9180,0.0,9609553
9177,0.0,10345777
9176,0.0,10345777
9175,0.0,10345777
9170,0.0,10346168
12160,0.0,9720880
9165,0.0,10346461
12165,0.0,9720718
12170,0.0,9720693
9160,0.0,10348382
12175,0.0,9720557
12180,0.0,9719789
9150,0.0,9265089
9145,0.0,9270030
12185,0.0,9716683
9140,0.0,9270355
12190,0.0,9716649
9136,0.0,9432886
9135,0.0,9271206
12195,0.0,9716528
9125,0.0,9276313
12200,0.0,9715780
12150,0.0,9721068
12205,0.0,9715590
9190,0.0,10341919
9195,0.0,9854402
9229,0.0,10338554
9228,0.0,10338555
9227,0.0,10338554
9226,0.0,10338555
9225,0.0,10338555
9224,0.0,10338554
9223,0.0,10338555
9222,0.0,10338554
9221,0.0,10338555
9220,0.0,10338555
12135,0.0,9722905
9215,0.0,10338786
12136,0.0,10171332
9210,0.0,10339669
12140,0.0,9721612
9205,0.0,10341007
9204,0.0,9854394
9203,0.0,9654921
9202,0.0,10341808
9201,0.0,9883360
9200,0.0,9854402
9199,0.0,9854394
9198,0.0,9654921
9197,0.0,10341808
9196,0.0,9883360
12145,0.0,9721105
9120,0.0,9276668
9116,0.0,9277008
9115,0.0,9641607
12255,0.0,9706000
12260,0.0,9705929
9030,0.0,9294830
9025,0.0,9294983
9020,0.0,9295075
12270,0.0,9705850
12275,0.0,9705766
9010,0.0,9298407
12280,0.0,9705737
12281,0.0,9866431
12290,0.0,9703791
9005,0.0,9301078
12295,0.0,9703565
12300,0.0,9699736
9000,0.0,9301087
12301,0.0,9532310
12305,0.0,9699592
8995,0.0,9301124
8990,0.0,9301268
12315,0.0,9699360
8985,0.0,9301320
12320,0.0,9860352
8975,0.0,9305350
12321,0.0,9699281
12330,0.0,9698867
9035,0.0,9294158
9036,0.0,10185535
9045,0.0,9291701
9050,0.0,9290220
9110,0.0,9277419
9105,0.0,9277498
12215,0.0,9712978
9100,0.0,9280311
12216,0.0,10278028
9095,0.0,9281861
12220,0.0,9712433
12225,0.0,9712423
9091,0.0,9282337
9090,0.0,9706260
9086,0.0,9282392
9085,0.0,9621978
9231,0.0,10338553
12230,0.0,9712394
9081,0.0,9282546
9080,0.0,10194431
12235,0.0,9710961
12240,0.0,9710484
9075,0.0,9282574
9070,0.0,9282896
9066,0.0,9287657
9065,0.0,9854343
12245,0.0,9710480
9060,0.0,9287937
12250,0.0,9706349
9051,0.0,9841758
9082,0.0,9894482
11635,0.0,9811567
11630,0.0,9818122
11626,0.0,10163137
10975,0.0,9942942
10325,0.0,10079891
10980,0.0,9942894
10985,0.0,9942876
10320,0.0,10084671
10990,0.0,9854402
10991,0.0,9883360
10315,0.0,10089116
10992,0.0,10341808
10993,0.0,9654921
10994,0.0,9854394
10995,0.0,9942533
10310,0.0,10091094
11000,0.0,9942312
11005,0.0,9940136
10305,0.0,10091218
10301,0.0,10091690
10300,0.0,9648517
10296,0.0,10093223
10295,0.0,9758092
11010,0.0,9936241
11015,0.0,9935868
10290,0.0,10095266
10285,0.0,10095519
11020,0.0,9935791
10330,0.0,9451476
11025,0.0,9933914
10331,0.0,10075895
10970,0.0,9945682
10400,0.0,10063598
10930,0.0,9946893
10395,0.0,10064023
10391,0.0,9693375
10390,0.0,10064233
10935,0.0,9946890
10387,0.0,9589148
10386,0.0,10068103
10385,0.0,9443097
10380,0.0,10068108
10940,0.0,9946887
10375,0.0,10069522
10370,0.0,10069867
10945,0.0,9946858
10365,0.0,10070277
10950,0.0,9946811
10360,0.0,10070282
10955,0.0,9946665
10355,0.0,10071748
10350,0.0,10073870
10960,0.0,9946548
10346,0.0,10074276
10345,0.0,9558664
10340,0.0,10075297
10965,0.0,9945948
10335,0.0,10075360
10405,0.0,10063460
10281,0.0,9667536
10275,0.0,10097471
11086,0.0,9686312
10205,0.0,10105092
11090,0.0,9918925
11095,0.0,9917871
11100,0.0,9917785
11101,0.0,9602420
10200,0.0,10111062
10196,0.0,10277618
10195,0.0,10116679
11105,0.0,9916673
11110,0.0,9916363
10190,0.0,10118696
11115,0.0,9915548
11120,0.0,9912494
10185,0.0,10122695
11125,0.0,9911326
11130,0.0,9909878
11135,0.0,9909875
10180,0.0,10127601
10175,0.0,10129202
11140,0.0,RE46737
11145,0.0,9907115
11146,0.0,10194486
10170,0.0,10129340
11150,0.0,9907053
11085,0.0,9922196
10280,0.0,10097469
11080,0.0,9922378
10210,0.0,10104717
10270,0.0,10098051
11030,0.0,10143022
10266,0.0,9668195
10265,0.0,10098053
10260,0.0,10098159
11031,0.0,9854612
11032,0.0,9930610
10256,0.0,10099145
10255,0.0,9526995
10251,0.0,10102221
10250,0.0,9565292
11035,0.0,9930549
11040,0.0,9930128
10245,0.0,10102758
11050,0.0,9928627
11055,0.0,9928575
10235,0.0,10103963
11060,0.0,9924550
10230,0.0,10103970
10227,0.0,9749979
10226,0.0,9565549
10225,0.0,10104632
11070,0.0,9923832
10216,0.0,9549363
10215,0.0,10104712
11075,0.0,9923802
10410,0.0,10063434
10925,0.0,9949063
10920,0.0,9949129
10600,0.0,10025853
10595,0.0,10027581
10590,0.0,10027723
10585,0.0,10031756
10580,0.0,10032368
10575,0.0,10033436
10730,0.0,9986484
10570,0.0,10033588
10565,0.0,10033624
10560,0.0,10038608
10555,0.0,10038611
10735,0.0,9985716
10550,0.0,10038617
10545,0.0,10038625
10540,0.0,10038713
10740,0.0,9984076
10745,0.0,9981107
10535,0.0,10038766
10755,0.0,9980154
10760,0.0,9979619
10765,0.0,10326673
10530,0.0,10039046
10766,0.0,9979615
10770,0.0,9979545
10771,0.0,9667423
10720,0.0,9990587
10525,0.0,10045203
10605,0.0,10025771
10710,0.0,9992091
10650,0.0,10009257
10660,0.0,10005427
10645,0.0,10013543
10661,0.0,9764712
10665,0.0,10003985
10670,0.0,10003665
10641,0.0,9883369
10640,0.0,10015649
